#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD8DE7
#Date Time: 2020-06-09 19:00:13.200
#Sample rate: 33189.5Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 400 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 2.15 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 2.15 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
-0.11856155,-0.01168185986034579
-0.11853142,0.01597482500614033
-0.11850129,0.04329829680194589
-0.11847116,0.06895570324434869
-0.11844103,0.091947405121307
-0.1184109,0.1122734024328209
-0.11838077,0.127934416754807
-0.11835064,0.1395968742286265
-0.11832051,0.1462611356422376
-0.11829038,0.1472607748542792
-0.11826025,0.1435954310767931
-0.11823012,0.1345986781684181
-0.11819999,0.1209369422705154
-0.11816986,0.1029434364537654
-0.11813973,0.08128458685952925
-0.1181096,0.05762645884120978
-0.11807947,0.03230226546948755
-0.11804934,0.005978432885723656
-0.11801921,-0.02001218662735969
-0.11798908,-0.04533637999908192
-0.11795895,-0.06832808187604025
-0.11792882,-0.08898729225823471
-0.11789869,-0.1063143719336236
-0.11786856,-0.1196428947608458
-0.11783843,-0.1279732215278597
-0.1178083,-0.1316385653053458
-0.11777817,-0.1299724999519431
-0.11774804,-0.1233082385383319
-0.11771791,-0.1116457810645125
-0.11768778,-0.09565155367184583
-0.11765765,-0.07565876943101249
-0.11762752,-0.05233385448337358
-0.11759739,-0.02634323497029024
-0.11756726,0.0006470237548347658
-0.11753713,0.02863692169200144
-0.117507,0.05629360655848756
-0.11747687,0.08261743914225145
-0.11744674,0.1066087802312515
-0.11741661,0.127934416754807
-0.11738648,0.1445950702888348
-0.11735635,0.1572571669746959
-0.11732622,0.1649210676003487
-0.11729609,0.1672535590951126
-0.11726596,0.1645878545296681
-0.11723583,0.1565907408333348
-0.1172057,0.1439286441474737
-0.11717557,0.1269347775427654
-0.11714544,0.1059423540898904
-0.11711531,0.08361707835429313
-0.11708518,0.05962573726529312
-0.11705505,0.03463475696425145
-0.11702492,0.008644137451168101
-0.11699479,-0.01634684284987357
-0.11696466,-0.03967175779751247
-0.11693453,-0.06133060739174859
-0.1169044,-0.07932411320849858
-0.11687427,-0.0943187013891236
-0.11684414,-0.1046483065802208
-0.11681401,-0.1096465026404292
-0.11678388,-0.1096465026404292
-0.11675375,-0.1046483065802208
-0.11672362,-0.0943187013891236
-0.11669349,-0.07932411320849858
-0.11666336,-0.06033096817970692
-0.11663323,-0.03833890551479024
-0.1166031,-0.01368113828442913
-0.11657297,0.01264269429933477
-0.11654284,0.04029937916582089
-0.11651271,0.06762285096162646
-0.11648258,0.0936134704747098
-0.11645245,0.1179380246343903
-0.11642232,0.1385972350165848
-0.11639219,0.1555911016212931
-0.11636206,0.1682531983071543
-0.11633193,0.1765835250741681
-0.1163018,0.1792492296396126
-0.11627167,0.1765835250741681
-0.11624154,0.1692528375191959
-0.11621141,0.1565907408333348
-0.11618128,0.139930087299307
-0.11615115,0.1192708769171126
-0.11612102,0.09527953582811258
-0.11609089,0.06895570324434869
-0.11606076,0.04163223144854311
-0.11603063,0.01330912044069588
-0.1160005,-0.01401435135510968
-0.11597037,-0.04000497086819303
-0.11594024,-0.06332988581583193
-0.11591011,-0.08332267005666527
-0.11587998,-0.09965011052001249
-0.11584985,-0.1113125679938319
-0.11581972,-0.1179768294074431
-0.11578959,-0.1193096816901653
-0.11575946,-0.1156443379126792
-0.11572933,-0.1066475850043042
-0.1156992,-0.09298584910640137
-0.11566907,-0.07532555636033192
-0.11563894,-0.05366670676609581
-0.11560881,-0.0296753656770958
-0.11557868,-0.003351533093331902
-0.11554855,0.02430515177315422
-0.11551842,0.0522950497103209
-0.11548829,0.07895209536476536
-0.11545816,0.1036098625951265
-0.11542803,0.1252687121893626
-0.1153979,0.142929004935432
-0.11536777,0.1562575277626543
-0.11533764,0.1652542806710293
-0.11530751,0.1695860505898765
-0.11527738,0.1692528375191959
-0.11524725,0.1632550022469459
-0.11521712,0.1522589709144876
-0.11518699,0.1362647435218209
-0.11515686,0.1162719592809876
-0.11512673,0.0936134704747098
-0.1150966,0.06895570324434869
-0.11506647,0.04196544451922367
-0.11503634,0.01430875965273755
-0.11500621,-0.01334792521374857
-0.11497608,-0.03967175779751247
-0.11494595,-0.06366309888651248
-0.11491582,-0.08465552233938747
-0.11488569,-0.1019826020147764
-0.11485556,-0.1149779117713181
-0.11482543,-0.1233082385383319
-0.1147953,-0.1266403692451375
-0.11476517,-0.1243078777503736
-0.11473504,-0.1173104032660819
-0.11470491,-0.1049815196509014
-0.11467478,-0.08832086611687359
-0.11464465,-0.06732844266399859
-0.11461452,-0.04500316692840136
-0.11458439,-0.02001218662735969
-0.11455426,0.005978432885723656
-0.11452413,0.03263547854016811
-0.114494,0.05929252419461256
-0.11446387,0.08428350449565425
-0.11443374,0.1066087802312515
-0.11440361,0.1256019252600431
-0.11437348,0.1405965134406681
-0.11434335,0.1512593317024459
-0.11431322,0.1562575277626543
-0.11428309,0.1562575277626543
-0.11425296,0.1509261186317654
-0.11422283,0.1402633003699876
-0.1141927,0.124935499118682
-0.11416257,0.1052759279485292
-0.11413244,0.0822842260715709
-0.11410231,0.05629360655848756
-0.11407218,0.02863692169200144
-0.11404205,0.0003138106841542102
-0.11401192,-0.02767608725301246
-0.11398179,-0.05433313290745691
-0.11395166,-0.07932411320849858
-0.11392153,-0.1009829628027347
-0.1138914,-0.1186432555488042
-0.11386127,-0.1319717783760264
-0.11383114,-0.1406353182137208
-0.11380101,-0.1439674489205264
-0.11377088,-0.1419681704964431
-0.11374075,-0.1349706960121514
-0.11371062,-0.1229750254676514
-0.11368049,-0.1066475850043042
-0.11365036,-0.08665480076347082
-0.11362023,-0.06299667274515136
-0.1135901,-0.03767247937342914
-0.11355997,-0.01068222064830413
-0.11352984,0.01697446421818199
-0.11349971,0.04429793601398756
-0.11346958,0.06995534245639035
-0.11343945,0.09294704433334869
-0.11340932,0.1122734024328209
-0.11337919,0.127934416754807
-0.11334906,0.1395968742286265
-0.11331893,0.1452614964301959
-0.1132888,0.1462611356422376
-0.11325867,0.1422625787940709
-0.11322854,0.1325993997443348
-0.11319841,0.1186044507757515
-0.11316828,0.1002777318883209
-0.11313815,0.07828566922340424
-0.11310802,0.05362790199304312
-0.11307789,0.02663764326791811
-0.11304776,-0.001019041598568012
-0.11301763,-0.02867572646505413
-0.1129875,-0.05533277211949859
-0.11295737,-0.08032375242054027
-0.11292724,-0.1023158150854569
-0.11289711,-0.1206425339728875
-0.11286698,-0.1349706960121514
-0.11283685,-0.1443006619912069
-0.11280672,-0.1486324319100542
-0.11277659,-0.1479660057686931
-0.11274646,-0.1416349574257625
-0.11271633,-0.1309721391639847
-0.1126862,-0.1153111248419986
-0.11265607,-0.09598476674252637
-0.11262594,-0.0733262779362486
-0.11259581,-0.04866851070588747
-0.11256568,-0.02301110426348469
-0.11253555,0.003312728320279211
-0.11250542,0.02830370862132088
-0.11247529,0.0522950497103209
-0.11244516,0.07462032544591812
-0.11241503,0.09394668354539035
-0.1123849,0.1092744847966959
-0.11235477,0.1206037291998348
-0.11232464,0.1266015644720848
-0.11229451,0.127934416754807
-0.11226438,0.1239358599066404
-0.11223425,0.1152723200689459
-0.11220412,0.1019437972417237
-0.11217399,0.08428350449565425
-0.11214386,0.06262465490141811
-0.11211373,0.037966887671057
-0.1120836,0.01130984201661255
-0.11205347,-0.01668005592055413
-0.11202334,-0.04500316692840136
-0.11199321,-0.07232663872420692
-0.11196308,-0.09798404516660972
-0.11193295,-0.1206425339728875
-0.11190282,-0.1399688920723597
-0.11187269,-0.1549634802529847
-0.11184256,-0.1656262985147625
-0.11181243,-0.1709577076456514
-0.1117823,-0.171290920716332
-0.11175217,-0.1659595115854431
-0.11172204,-0.1556299063943458
-0.11169191,-0.1406353182137208
-0.11166178,-0.1216421731849291
-0.11163165,-0.09898368437865138
-0.11160152,-0.07399270407760969
-0.11157139,-0.04666923228180414
-0.11154126,-0.01901254741531802
-0.11151113,0.008644137451168101
-0.111481,0.03530118310561255
-0.11145087,0.05995895033597367
-0.11142074,0.08128458685952925
-0.11139061,0.09861166653491812
-0.11136048,0.1116069762914598
-0.11133035,0.1202705161291542
-0.11130022,0.1232694337652792
-0.11127009,0.1212701553411959
-0.11123996,0.1136062547155431
-0.11120983,0.1012773711003626
-0.1111797,0.08428350449565425
-0.11114957,0.0636242941134598
-0.11111944,0.03929973995377922
-0.11108931,0.01264269429933477
-0.11105918,-0.01534720363783191
-0.11102905,-0.04367031464567914
-0.11099892,-0.07132699951216526
-0.11096879,-0.0973176190252486
-0.11093866,-0.1206425339728875
-0.11090853,-0.1406353182137208
-0.1108784,-0.1572959717477486
-0.11084827,-0.1686252161508875
-0.11081814,-0.1752894775644986
-0.11078801,-0.1766223298472208
-0.11075788,-0.1726237729990542
-0.11072775,-0.1636270200906792
-0.11069762,-0.1496320711220958
-0.11066749,-0.1316385653053458
-0.11063736,-0.1103129287817903
-0.11060723,-0.08665480076347082
-0.1105771,-0.06066418125038747
-0.11054697,-0.03334070945458191
-0.11051684,-0.006350450729456903
-0.11048671,0.019973381854307
-0.11045658,0.043964722943307
-0.11042645,0.06529035946686257
-0.11039632,0.08328386528361256
-0.11036619,0.09661238811083481
-0.11033606,0.1056091410192098
-0.11030593,0.1092744847966959
-0.1102758,0.1079416325139737
-0.11024567,0.100944158029682
-0.11021554,0.08894848748518203
-0.11018541,0.07328747316319589
-0.11015528,0.05329468892236256
-0.11012515,0.02996977397472366
-0.11009502,0.004312367532320878
-0.11006489,-0.02234467812212357
-0.11003476,-0.04900172377656803
-0.11000463,-0.0746591302189708
-0.1099745,-0.09931689744933192
-0.10994437,-0.1213089601142486
-0.10991424,-0.1403021051430403
-0.10988411,-0.1556299063943458
-0.10985398,-0.1666259377268042
-0.10982385,-0.1722905599283736
-0.10979372,-0.1732901991404153
-0.10976359,-0.1689584292215681
-0.10973346,-0.1596284632425125
-0.10970333,-0.1453003012032486
-0.1096732,-0.1269735823158181
-0.10964307,-0.1049815196509014
-0.10961294,-0.08032375242054027
-0.10958281,-0.05333349369541525
-0.10955268,-0.02567680882892913
-0.10952255,0.002313089108237544
-0.10949242,0.02963656090404311
-0.10946229,0.05496075427576533
-0.10943216,0.07761924308204313
-0.10940203,0.09694560118151535
-0.1093719,0.1116069762914598
-0.10934177,0.121936581482557
-0.10931164,0.1269347775427654
-0.10928151,0.1269347775427654
-0.10925138,0.1216033684118765
-0.10922125,0.1116069762914598
-0.10919112,0.09627917504015424
-0.10916099,0.07728603001136256
-0.10913086,0.05462754120508478
-0.10910073,0.02963656090404311
-0.1090706,0.0026463021789181
-0.10904047,-0.02501038268756802
-0.10901034,-0.05233385448337358
-0.10898021,-0.07865768706713749
-0.10895008,-0.1026490281561375
-0.10891995,-0.1236414516090125
-0.10888982,-0.1409685312844014
-0.10885969,-0.1539638410409431
-0.10882956,-0.1619609547372764
-0.10879943,-0.1649598723734014
-0.1087693,-0.1626273808786375
-0.10873917,-0.1549634802529847
-0.10870904,-0.1419681704964431
-0.10867891,-0.1249743038917347
-0.10864878,-0.1036486673681792
-0.10861865,-0.07732483478441526
-0.10858852,-0.04833529763520691
-0.10855839,-0.01901254741531802
-0.10852826,0.01031020280457088
-0.10849813,0.03929973995377922
-0.108468,0.06562357253754311
-0.10843787,0.08994812669722368
-0.10840774,0.1102741240087376
-0.10837761,0.1269347775427654
-0.10834748,0.1382640219459043
-0.10831735,0.1445950702888348
-0.10828722,0.145927922571557
-0.10825709,0.1419293657233903
-0.10822696,0.1325993997443348
-0.10819683,0.118937663846432
-0.1081667,0.1006109449590015
-0.10813657,0.07861888229408479
-0.10810644,0.05396111506372367
-0.10807631,0.02730406940927922
-0.10804618,-1.940238652634551e-05
-0.10801605,-0.02734287418233191
-0.10798592,-0.05366670676609581
-0.10795579,-0.07832447399645692
-0.10792566,-0.09998332359069304
-0.10789553,-0.1179768294074431
-0.1078654,-0.1316385653053458
-0.10783527,-0.1406353182137208
-0.10780514,-0.1443006619912069
-0.10777501,-0.1429678097084847
-0.10774488,-0.1366367613655542
-0.10771475,-0.1249743038917347
-0.10768462,-0.108980076499068
-0.10765449,-0.08898729225823471
-0.10762436,-0.06566237731059582
-0.10759423,-0.04000497086819303
-0.1075641,-0.01301471214306802
-0.10753397,0.0146419727234181
-0.10750384,0.04196544451922367
-0.10747371,0.067956064032307
-0.10744358,0.09128097897994591
-0.10741345,0.1119401893621404
-0.10738332,0.127934416754807
-0.10735319,0.139930087299307
-0.10732306,0.1469275617835987
-0.10729293,0.1485936271370015
-0.1072628,0.1449282833595154
-0.10723267,0.1365979565925015
-0.10720254,0.1232694337652792
-0.10717241,0.1056091410192098
-0.10714228,0.08395029142497368
-0.10711215,0.05962573726529312
-0.10708202,0.03296869161084866
-0.10705189,0.005645219815043101
-0.10702176,-0.02234467812212357
-0.10699163,-0.04866851070588747
-0.1069615,-0.07365949100692915
-0.10693137,-0.09598476674252637
-0.10690124,-0.1146446987006375
-0.10687111,-0.129306073810582
-0.10684098,-0.1393024659309986
-0.10681085,-0.1439674489205264
-0.10678072,-0.1436342358498458
-0.10675059,-0.1379696136482764
-0.10672046,-0.1276400084571792
-0.10669033,-0.1123122072058736
-0.1066602,-0.09298584910640137
-0.10663007,-0.0703273603001236
-0.10659994,-0.04500316692840136
-0.10656981,-0.01801290820327635
-0.10653968,0.009310563592529212
-0.10650955,0.03663403538833478
-0.10647942,0.06262465490141811
-0.10644929,0.08661599599041814
-0.10641916,0.1076084194432931
-0.10638903,0.124935499118682
-0.1063589,0.1375975958045431
-0.10632877,0.1455947095008765
-0.10629864,0.1482604140663209
-0.10626851,0.1452614964301959
-0.10623838,0.136931169663182
-0.10620825,0.1232694337652792
-0.10617812,0.1062755671605709
-0.10614799,0.08561635677837645
-0.10611786,0.06195822876005701
-0.10608773,0.03596760924697367
-0.1060576,0.008977350521848657
-0.10602747,-0.01801290820327635
-0.10599734,-0.0446699538577208
-0.10596721,-0.06966093415876248
-0.10593708,-0.09231942296504025
-0.10590695,-0.1116457810645125
-0.10587682,-0.1269735823158181
-0.10584669,-0.1376364005775959
-0.10581656,-0.1436342358498458
-0.10578643,-0.1439674489205264
-0.1057563,-0.1396356790016792
-0.10572617,-0.1299724999519431
-0.10569604,-0.1159775509833597
-0.10566591,-0.0973176190252486
-0.10563578,-0.07532555636033192
-0.10560565,-0.05033457605929025
-0.10557552,-0.02401074347552635
-0.10554539,0.003645941390959767
-0.10551526,0.03130262625744588
-0.10548513,0.05762645884120978
-0.105455,0.08195101300089033
-0.10542487,0.1036098625951265
-0.10539474,0.1216033684118765
-0.10536461,0.1349318912390987
-0.10533448,0.1439286441474737
-0.10530435,0.1475939879249598
-0.10527422,0.1462611356422376
-0.10524409,0.1395968742286265
-0.10521396,0.127934416754807
-0.10518383,0.1119401893621404
-0.1051537,0.091947405121307
-0.10512357,0.06862249017366812
-0.10509344,0.04296508373126533
-0.10506331,0.01564161193545977
-0.10503318,-0.01201507293102635
-0.10500305,-0.03900533165615136
-0.10497292,-0.06499595116923471
-0.10494279,-0.08832086611687359
-0.10491266,-0.1086468634283875
-0.10488253,-0.1246410908210542
-0.1048524,-0.1366367613655542
-0.10482227,-0.1433010227791653
-0.10479214,-0.1446338750618875
-0.10476201,-0.1413017443550819
-0.10473188,-0.1326382045173875
-0.10470175,-0.1189764686194847
-0.10467162,-0.1013161758734153
-0.10464149,-0.07965732627917915
-0.10461136,-0.05533277211949859
-0.10458123,-0.02900893953573469
-0.1045511,-0.001352254669248568
-0.10452097,0.02630443019723755
-0.10449084,0.052961475851682
-0.10446071,0.07795245615272367
-0.10443058,0.1002777318883209
-0.10440045,0.118937663846432
-0.10437032,0.1335990389563765
-0.10434019,0.1435954310767931
-0.10431006,0.1482604140663209
-0.10427993,0.1479272009956404
-0.1042498,0.1419293657233903
-0.10421967,0.1315997605322931
-0.10418954,0.1162719592809876
-0.10415941,0.09661238811083481
-0.10412928,0.07362068623387646
-0.10409915,0.04829649286215423
-0.10406902,0.02130623413702922
-0.10403889,-0.006683663800137458
-0.10400876,-0.03400713559594302
-0.10397863,-0.06033096817970692
-0.1039485,-0.08432230926870693
-0.10391837,-0.1053147327215819
-0.10388824,-0.1223085993262903
-0.10385811,-0.1349706960121514
-0.10382798,-0.1426345966378042
-0.10379785,-0.1453003012032486
-0.10376772,-0.1426345966378042
-0.10373759,-0.1353039090828319
-0.10370746,-0.1223085993262903
-0.10367733,-0.1053147327215819
-0.1036472,-0.08465552233938747
-0.10361707,-0.06066418125038747
-0.10358694,-0.03434034866662358
-0.10355681,-0.007016876870818014
-0.10352668,0.02063980799566811
-0.10349655,0.04763006672079311
-0.10346642,0.07295426009251535
-0.10343629,0.09561274889879312
-0.10340616,0.1152723200689459
-0.10337603,0.1302669082495709
-0.1033459,0.1409297265113487
-0.10331577,0.1469275617835987
-0.10328564,0.1472607748542792
-0.10325551,0.1425957918647515
-0.10322538,0.1329326128150154
-0.10319525,0.1186044507757515
-0.10316512,0.09994451881764035
-0.10313499,0.07761924308204313
-0.10310486,0.05262826278100145
-0.10307473,0.02563800405587644
-0.1030446,-0.001685467739929124
-0.10301447,-0.02934215260641524
-0.10298434,-0.05566598519017914
-0.10295421,-0.08032375242054027
-0.10292408,-0.1016493889440958
-0.10289395,-0.1193096816901653
-0.10286382,-0.132971417588068
-0.10283369,-0.1416349574257625
-0.10280356,-0.1449670881325681
-0.10277343,-0.1436342358498458
-0.1027433,-0.1369699744362347
-0.10271317,-0.1249743038917347
-0.10268304,-0.108980076499068
-0.10265291,-0.08865407918755416
-0.10262278,-0.06532916423991525
-0.10259265,-0.03967175779751247
-0.10256252,-0.01234828600170691
-0.10253239,0.01564161193545977
-0.10250226,0.04263187066058478
-0.10247213,0.06862249017366812
-0.102442,0.09161419205062646
-0.10241187,0.1116069762914598
-0.10238174,0.1276012036841265
-0.10235161,0.1392636611579459
-0.10232148,0.145927922571557
-0.10229135,0.1472607748542792
-0.10226122,0.1435954310767931
-0.10223109,0.1349318912390987
-0.10220096,0.1212701553411959
-0.10217083,0.1032766495244459
-0.1021407,0.08195101300089033
-0.10211057,0.05729324577052923
-0.10208044,0.03096941318676533
-0.10205031,0.003312728320279211
-0.10202018,-0.02401074347552635
-0.10199005,-0.05100100220065136
-0.10195992,-0.07599198250169303
-0.10192979,-0.09765083209592915
-0.10189966,-0.1166439771247208
-0.10186953,-0.1309721391639847
-0.1018394,-0.1406353182137208
-0.10180927,-0.1453003012032486
-0.10177914,-0.1446338750618875
-0.10174901,-0.1389692528603181
-0.10171888,-0.1283064345985403
-0.10168875,-0.1129786333472347
-0.10165862,-0.09331906217708194
-0.10162849,-0.0703273603001236
-0.10159836,-0.04500316692840136
-0.10156823,-0.01801290820327635
-0.1015381,0.009976989733890324
-0.10150797,0.03730046152969589
-0.10147784,0.06395750718414034
-0.10144771,0.08828206134382091
-0.10141758,0.1102741240087376
-0.10138745,0.1282676298254876
-0.10135732,0.1422625787940709
-0.10132719,0.1515925447731265
-0.10129706,0.1555911016212931
-0.10126693,0.1539250362678904
-0.1012368,0.1472607748542792
-0.10120667,0.1359315304511403
-0.10117654,0.1196040899877931
-0.10114641,0.09961130574695978
-0.10111628,0.0762863907993209
-0.10108615,0.05096219742759867
-0.10105602,0.02397193870247366
-0.10102589,-0.003351533093331902
-0.10099576,-0.0296753656770958
-0.10096563,-0.05466634597813747
-0.1009355,-0.07665840864305415
-0.10090537,-0.09565155367184583
-0.10087524,-0.1109793549231514
-0.10084511,-0.1209757470435681
-0.10081498,-0.126307156174457
-0.10078485,-0.126307156174457
-0.10075472,-0.1213089601142486
-0.10072459,-0.1113125679938319
-0.10069446,-0.09665119288388749
-0.10066433,-0.07765804785509581
-0.1006342,-0.05499955904881803
-0.10060407,-0.03000857874777636
-0.10057394,-0.003018320022651347
-0.10054381,0.02463836484383477
-0.10051368,0.05262826278100145
-0.10048355,0.07895209536476536
-0.10045342,0.1049427148778487
-0.10042329,0.1286008428961681
-0.10039316,0.1485936271370015
-0.10036303,0.1635882153176265
-0.1003329,0.1745842466500848
-0.10030277,0.1792492296396126
-0.10027264,0.178916016568932
-0.10024251,0.1732513943673626
-0.10021238,0.1615889368935431
-0.10018225,0.1455947095008765
-0.10015212,0.1256019252600431
-0.10012199,0.1022770103124042
-0.10009186,0.0762863907993209
-0.10006173,0.04896291900351533
-0.1000316,0.02163944720770977
-0.10000147,-0.005684024588095792
-0.09997134000000001,-0.0326742833132208
-0.09994121,-0.05733205054358192
-0.09991108,-0.07699162171373469
-0.09988095,-0.09165299682367914
-0.09985082000000001,-0.1016493889440958
-0.09982069,-0.1079804372870264
-0.09979056,-0.1093132895697486
-0.09976043000000001,-0.105981158862943
-0.09973030000000001,-0.09865047130797083
-0.09970017,-0.0859883746221097
-0.09967004,-0.06866129494672082
-0.09963991,-0.04766887149384581
-0.09960978000000001,-0.0236775304048458
-0.09957965000000001,0.002313089108237544
-0.09954952,0.02930334783336255
-0.09951939000000001,0.05662681962916812
-0.09948926,0.08295065221293202
-0.09945913000000001,0.1076084194432931
-0.099429,0.1292672690375292
-0.09939887,0.1475939879249598
-0.09936874000000001,0.1612557238228626
-0.09933861000000001,0.1705856898019182
-0.09930848,0.1745842466500848
-0.09927835,0.1735846074380431
-0.09924822,0.1672535590951126
-0.09921809000000001,0.1562575277626543
-0.09918796000000001,0.1402633003699876
-0.09915783,0.1206037291998348
-0.09912770000000001,0.09727881425219589
-0.09909757,0.07162140780979312
-0.09906744000000001,0.04463114908466811
-0.09903731,0.01664125114750144
-0.09900718,-0.01068222064830413
-0.09897705000000001,-0.03700605323206802
-0.09894692000000001,-0.06133060739174859
-0.09891679,-0.08232303084462358
-0.09888666,-0.09898368437865138
-0.09885653,-0.1109793549231514
-0.09882640000000001,-0.1183100424781236
-0.09879627000000001,-0.1206425339728875
-0.09876614,-0.1179768294074431
-0.09873601000000001,-0.1109793549231514
-0.09870588,-0.09898368437865138
-0.09867575000000001,-0.08232303084462358
-0.09864562,-0.06099739432106803
-0.09861549,-0.03667284016138747
-0.09858536000000001,-0.01034900757762357
-0.09855523000000001,0.01697446421818199
-0.0985251,0.04429793601398756
-0.09849497,0.07128819473911258
-0.09846484,0.09694560118151535
-0.09843471000000001,0.1199373030584737
-0.09840458000000001,0.1395968742286265
-0.09837445,0.1542582493385709
-0.09834432000000001,0.1649210676003487
-0.09831419000000001,0.169919263660557
-0.09828406000000001,0.169919263660557
-0.09825393,0.1645878545296681
-0.0982238,0.1542582493385709
-0.09819367000000001,0.1385972350165848
-0.09816354000000001,0.118937663846432
-0.09813341,0.09527953582811258
-0.09810328,0.06962212938570977
-0.09807315,0.04163223144854311
-0.09804302000000001,0.01297590737001533
-0.09801289000000001,-0.01468077749647079
-0.09798276,-0.04267067543363747
-0.09795263000000001,-0.06866129494672082
-0.09792250000000001,-0.09165299682367914
-0.09789237000000001,-0.1099797157111097
-0.09786224,-0.123974664679693
-0.09783211,-0.1326382045173875
-0.09780198000000001,-0.1359703352241931
-0.09777185000000001,-0.1336378437294292
-0.09774172,-0.126307156174457
-0.09771159,-0.1143114856299569
-0.09768146,-0.09798404516660972
-0.09765133000000001,-0.07765804785509581
-0.09762120000000001,-0.05433313290745691
-0.09759107,-0.02900893953573469
-0.09756094000000001,-0.002351893881290235
-0.09753081000000001,0.02463836484383477
-0.09750068000000001,0.05162862356895978
-0.09747055,0.0762863907993209
-0.09744042,0.0989448796055987
-0.09741029000000001,0.1182712377050709
-0.09738016000000001,0.1332658258856959
-0.09735003,0.1439286441474737
-0.0973199,0.1499264794197237
-0.09728977,0.1505929055610848
-0.09725964000000001,0.1462611356422376
-0.09722951000000001,0.1365979565925015
-0.09719938,0.1226030076239181
-0.09716925000000001,0.1042762887364876
-0.09713912000000001,0.08195101300089033
-0.09710899000000001,0.05729324577052923
-0.09707886,0.03063620011608478
-0.09704873,0.0026463021789181
-0.09701860000000001,-0.02501038268756802
-0.09698847000000001,-0.05200064141269303
-0.09695834,-0.07699162171373469
-0.09692821,-0.09898368437865138
-0.09689808,-0.1173104032660819
-0.09686795000000001,-0.1316385653053458
-0.09683782000000001,-0.1409685312844014
-0.09680769,-0.1453003012032486
-0.09677756000000001,-0.1446338750618875
-0.09674743000000001,-0.1386360397896375
-0.09671730000000001,-0.1279732215278597
-0.09668717,-0.1123122072058736
-0.09665704,-0.09298584910640137
-0.09662691000000001,-0.06999414722944303
-0.09659678000000001,-0.0446699538577208
-0.09656665,-0.01734648206191524
-0.09653652,0.009976989733890324
-0.09650639,0.03730046152969589
-0.09647626000000001,0.06329108104277922
-0.09644613,0.08661599599041814
-0.096416,0.106941993301932
-0.09638587000000001,0.1236026468359598
-0.09635574000000001,0.1355983173804598
-0.09632561000000001,0.142929004935432
-0.09629548,0.1452614964301959
-0.09626535,0.1415961526527098
-0.09623522000000001,0.1335990389563765
-0.09620509000000001,0.1202705161291542
-0.09617496,0.1029434364537654
-0.09614483,0.08161779993020979
-0.0961147,0.05729324577052923
-0.09608457000000001,0.03096941318676533
-0.09605444,0.002979515249598655
-0.09602431,-0.02467716961688746
-0.09599418000000001,-0.05233385448337358
-0.09596405000000001,-0.07799126092577638
-0.09593392000000001,-0.1009829628027347
-0.09590379,-0.1216421731849291
-0.09587366,-0.1379696136482764
-0.09584353000000001,-0.1499652841927764
-0.09581340000000001,-0.1572959717477486
-0.09578327,-0.1596284632425125
-0.09575314,-0.1552966933236653
-0.09572301,-0.1459667273446097
-0.09569288000000001,-0.1326382045173875
-0.09566275,-0.1139782725592764
-0.09563262,-0.09265263603572083
-0.09560249000000001,-0.06832808187604025
-0.09557236000000001,-0.04233746236295691
-0.09554223000000001,-0.01501399056715135
-0.0955121,0.01230948122865421
-0.09548197,0.03863331381241811
-0.09545184000000001,0.06229144183073757
-0.09542171000000001,0.08295065221293202
-0.09539158,0.09994451881764035
-0.09536145,0.1126066155035015
-0.09533132,0.1206037291998348
-0.09530119000000001,0.1229362206945987
-0.09527106,0.1206037291998348
-0.09524093,0.1132730416448626
-0.09521080000000001,0.1006109449590015
-0.09518067000000001,0.08395029142497368
-0.09515054000000001,0.06329108104277922
-0.09512041,0.03963295302445978
-0.09509028,0.01297590737001533
-0.09506015000000001,-0.01434756442579024
-0.09503002000000001,-0.04200424929227636
-0.09499989,-0.06899450801740137
-0.09496976,-0.09465191445980414
-0.09493963,-0.1176436163367625
-0.09490950000000001,-0.1373031875069153
-0.09487937,-0.1529642018289014
-0.09484924,-0.1639602331613597
-0.09481911000000001,-0.1702912815042903
-0.09478898000000001,-0.171290920716332
-0.09475885000000001,-0.1666259377268042
-0.09472872,-0.1572959717477486
-0.09469859,-0.1429678097084847
-0.09466846000000001,-0.1246410908210542
-0.09463833000000001,-0.1019826020147764
-0.0946082,-0.07765804785509581
-0.09457807,-0.05100100220065136
-0.09454794,-0.02334431733416524
-0.09451781000000001,0.003979154461640322
-0.09448768,0.03030298704540422
-0.09445755,0.05462754120508478
-0.09442742000000001,0.07595317772864035
-0.09439729000000001,0.0936134704747098
-0.09436716000000001,0.106941993301932
-0.09433703,0.115938746210307
-0.0943069,0.1196040899877931
-0.09427677000000001,0.1179380246343903
-0.09424664000000001,0.1112737632207793
-0.09421651,0.09927809267627924
-0.09418638,0.08295065221293202
